hour_instant,dteday,hr,holiday,workingday,weathersit,temp,hum,windspeed,hour_count,instant_y,season,weekday,day_count,is_weekend,hour_to_day_ratio,time_category,temp_category
8137,2011-12-10,16,0,0,1,0.32,0.31,0.3881,241,344,4,6,3190,Weekend,0.07554858934169278,Off-Peak Hours,Low
8138,2011-12-10,17,0,0,1,0.28,0.36,0.3284,185,344,4,6,3190,Weekend,0.05799373040752351,Peak Hours,Low
8139,2011-12-10,18,0,0,1,0.26,0.38,0.2239,172,344,4,6,3190,Weekend,0.053918495297805645,Peak Hours,Low
8140,2011-12-10,19,0,0,1,0.26,0.38,0.2836,154,344,4,6,3190,Weekend,0.04827586206896552,Peak Hours,Low
8141,2011-12-10,20,0,0,1,0.24,0.35,0.2239,124,344,4,6,3190,Weekend,0.038871473354231974,Off-Peak Hours,Low
8142,2011-12-10,21,0,0,1,0.22,0.44,0.2239,83,344,4,6,3190,Weekend,0.026018808777429465,Off-Peak Hours,Low
8143,2011-12-10,22,0,0,1,0.22,0.41,0.1343,95,344,4,6,3190,Weekend,0.029780564263322883,Off-Peak Hours,Low
8144,2011-12-10,23,0,0,1,0.2,0.47,0.1642,66,344,4,6,3190,Weekend,0.020689655172413793,Off-Peak Hours,Low
8145,2011-12-11,0,0,0,1,0.2,0.51,0.2239,74,345,4,0,2743,Weekend,0.026977761574917974,Off-Peak Hours,Low
8146,2011-12-11,1,0,0,1,0.16,0.59,0.2239,62,345,4,0,2743,Weekend,0.022602989427633977,Off-Peak Hours,Low
8147,2011-12-11,2,0,0,1,0.18,0.55,0.2537,52,345,4,0,2743,Weekend,0.018957345971563982,Off-Peak Hours,Low
8148,2011-12-11,3,0,0,1,0.16,0.59,0.1343,19,345,4,0,2743,Weekend,0.006926722566532993,Off-Peak Hours,Low
8149,2011-12-11,4,0,0,1,0.16,0.59,0.1642,5,345,4,0,2743,Weekend,0.0018228217280349982,Off-Peak Hours,Low
8150,2011-12-11,5,0,0,1,0.18,0.59,0.1045,6,345,4,0,2743,Weekend,0.002187386073641998,Off-Peak Hours,Low
8151,2011-12-11,6,0,0,1,0.16,0.59,0.0,10,345,4,0,2743,Weekend,0.0036456434560699965,Off-Peak Hours,Low
8152,2011-12-11,7,0,0,1,0.18,0.55,0.0,31,345,4,0,2743,Weekend,0.011301494713816989,Peak Hours,Low
8153,2011-12-11,8,0,0,1,0.16,0.69,0.0,72,345,4,0,2743,Weekend,0.026248632883703972,Peak Hours,Low
8154,2011-12-11,9,0,0,1,0.2,0.59,0.0,107,345,4,0,2743,Weekend,0.03900838497994896,Peak Hours,Low
8155,2011-12-11,10,0,0,1,0.24,0.44,0.0,194,345,4,0,2743,Weekend,0.07072548304775793,Off-Peak Hours,Low
8156,2011-12-11,11,0,0,1,0.26,0.35,0.0,197,345,4,0,2743,Weekend,0.07181917608457893,Off-Peak Hours,Low
8157,2011-12-11,12,0,0,1,0.26,0.35,0.0,288,345,4,0,2743,Weekend,0.10499453153481589,Off-Peak Hours,Low
8158,2011-12-11,13,0,0,1,0.3,0.31,0.0,268,345,4,0,2743,Weekend,0.0977032446226759,Off-Peak Hours,Low
8159,2011-12-11,14,0,0,1,0.3,0.28,0.0,242,345,4,0,2743,Weekend,0.08822457163689391,Off-Peak Hours,Low
8160,2011-12-11,15,0,0,1,0.3,0.26,0.0,266,345,4,0,2743,Weekend,0.09697411593146191,Off-Peak Hours,Low
8161,2011-12-11,16,0,0,1,0.3,0.26,0.0,206,345,4,0,2743,Weekend,0.07510025519504193,Off-Peak Hours,Low
8162,2011-12-11,17,0,0,1,0.28,0.3,0.0,163,345,4,0,2743,Weekend,0.05942398833394094,Peak Hours,Low
8163,2011-12-11,18,0,0,1,0.24,0.48,0.194,163,345,4,0,2743,Weekend,0.05942398833394094,Peak Hours,Low
8164,2011-12-11,19,0,0,1,0.22,0.55,0.194,105,345,4,0,2743,Weekend,0.038279256288734964,Peak Hours,Low
8165,2011-12-11,20,0,0,1,0.22,0.55,0.1045,72,345,4,0,2743,Weekend,0.026248632883703972,Off-Peak Hours,Low
8166,2011-12-11,21,0,0,1,0.22,0.55,0.0,63,345,4,0,2743,Weekend,0.022967553773240976,Off-Peak Hours,Low
8167,2011-12-11,22,0,0,1,0.22,0.55,0.0,43,345,4,0,2743,Weekend,0.015676266861100983,Off-Peak Hours,Low
8168,2011-12-11,23,0,0,1,0.2,0.69,0.0,35,345,4,0,2743,Weekend,0.012759752096244987,Off-Peak Hours,Low
8169,2011-12-12,0,0,1,1,0.2,0.69,0.0896,20,346,4,1,3310,Weekday,0.006042296072507553,Off-Peak Hours,Low
8170,2011-12-12,1,0,1,1,0.2,0.69,0.0,9,346,4,1,3310,Weekday,0.002719033232628399,Off-Peak Hours,Low
8171,2011-12-12,2,0,1,1,0.2,0.69,0.0,4,346,4,1,3310,Weekday,0.0012084592145015106,Off-Peak Hours,Low
8172,2011-12-12,3,0,1,1,0.18,0.74,0.0,2,346,4,1,3310,Weekday,0.0006042296072507553,Off-Peak Hours,Low
8173,2011-12-12,4,0,1,1,0.18,0.74,0.0,3,346,4,1,3310,Weekday,0.0009063444108761329,Off-Peak Hours,Low
8174,2011-12-12,5,0,1,1,0.16,0.8,0.0,21,346,4,1,3310,Weekday,0.006344410876132931,Off-Peak Hours,Low
8175,2011-12-12,6,0,1,1,0.16,0.8,0.1045,64,346,4,1,3310,Weekday,0.01933534743202417,Off-Peak Hours,Low
8176,2011-12-12,7,0,1,1,0.14,0.86,0.1343,235,346,4,1,3310,Weekday,0.07099697885196375,Peak Hours,Low
8177,2011-12-12,8,0,1,2,0.16,0.8,0.1045,385,346,4,1,3310,Weekday,0.1163141993957704,Peak Hours,Low
8178,2011-12-12,9,0,1,2,0.18,0.74,0.0896,220,346,4,1,3310,Weekday,0.06646525679758308,Peak Hours,Low
8179,2011-12-12,10,0,1,2,0.22,0.69,0.1045,105,346,4,1,3310,Weekday,0.03172205438066465,Off-Peak Hours,Low
8180,2011-12-12,11,0,1,2,0.26,0.6,0.0896,115,346,4,1,3310,Weekday,0.03474320241691843,Off-Peak Hours,Low
8181,2011-12-12,12,0,1,1,0.28,0.52,0.1045,145,346,4,1,3310,Weekday,0.04380664652567976,Off-Peak Hours,Low
8182,2011-12-12,13,0,1,2,0.3,0.52,0.1045,166,346,4,1,3310,Weekday,0.050151057401812686,Off-Peak Hours,Low
8183,2011-12-12,14,0,1,2,0.32,0.53,0.1343,111,346,4,1,3310,Weekday,0.033534743202416915,Off-Peak Hours,Low
8184,2011-12-12,15,0,1,2,0.32,0.57,0.1045,132,346,4,1,3310,Weekday,0.03987915407854985,Off-Peak Hours,Low
8185,2011-12-12,16,0,1,2,0.32,0.57,0.0896,214,346,4,1,3310,Weekday,0.06465256797583081,Off-Peak Hours,Low
8186,2011-12-12,17,0,1,2,0.3,0.56,0.0,359,346,4,1,3310,Weekday,0.10845921450151057,Peak Hours,Low
8187,2011-12-12,18,0,1,1,0.3,0.56,0.0896,357,346,4,1,3310,Weekday,0.10785498489425982,Peak Hours,Low
8188,2011-12-12,19,0,1,1,0.28,0.61,0.0896,241,346,4,1,3310,Weekday,0.07280966767371601,Peak Hours,Low
8189,2011-12-12,20,0,1,1,0.3,0.56,0.0896,165,346,4,1,3310,Weekday,0.04984894259818731,Off-Peak Hours,Low
8190,2011-12-12,21,0,1,1,0.26,0.81,0.0,121,346,4,1,3310,Weekday,0.036555891238670694,Off-Peak Hours,Low
8191,2011-12-12,22,0,1,1,0.26,0.7,0.0,71,346,4,1,3310,Weekday,0.021450151057401813,Off-Peak Hours,Low
8192,2011-12-12,23,0,1,1,0.24,0.75,0.0,45,346,4,1,3310,Weekday,0.013595166163141994,Off-Peak Hours,Low
8193,2011-12-13,0,0,1,1,0.22,0.8,0.0,17,347,4,2,3523,Weekday,0.004825432869713313,Off-Peak Hours,Low
8194,2011-12-13,1,0,1,1,0.2,0.8,0.0,4,347,4,2,3523,Weekday,0.0011353959693443088,Off-Peak Hours,Low
8195,2011-12-13,2,0,1,1,0.2,0.8,0.0,2,347,4,2,3523,Weekday,0.0005676979846721544,Off-Peak Hours,Low
8196,2011-12-13,3,0,1,1,0.18,0.8,0.0,3,347,4,2,3523,Weekday,0.0008515469770082316,Off-Peak Hours,Low
8197,2011-12-13,4,0,1,1,0.2,0.8,0.0,4,347,4,2,3523,Weekday,0.0011353959693443088,Off-Peak Hours,Low
8198,2011-12-13,5,0,1,1,0.18,0.86,0.0,20,347,4,2,3523,Weekday,0.005676979846721544,Off-Peak Hours,Low
8199,2011-12-13,6,0,1,1,0.2,0.8,0.0,92,347,4,2,3523,Weekday,0.026114107294919104,Off-Peak Hours,Low
8200,2011-12-13,7,0,1,1,0.16,0.8,0.1642,223,347,4,2,3523,Weekday,0.06329832529094521,Peak Hours,Low
8201,2011-12-13,8,0,1,1,0.2,0.69,0.1045,400,347,4,2,3523,Weekday,0.11353959693443089,Peak Hours,Low
8202,2011-12-13,9,0,1,1,0.26,0.6,0.1642,233,347,4,2,3523,Weekday,0.06613681521430599,Peak Hours,Low
8203,2011-12-13,10,0,1,1,0.3,0.52,0.1642,102,347,4,2,3523,Weekday,0.028952597218279873,Off-Peak Hours,Low
8204,2011-12-13,11,0,1,1,0.34,0.46,0.2537,124,347,4,2,3523,Weekday,0.03519727504967357,Off-Peak Hours,Medium
8205,2011-12-13,12,0,1,1,0.36,0.43,0.3582,167,347,4,2,3523,Weekday,0.047402781720124895,Off-Peak Hours,Medium
8206,2011-12-13,13,0,1,1,0.4,0.37,0.3284,127,347,4,2,3523,Weekday,0.036048822026681804,Off-Peak Hours,Medium
8207,2011-12-13,14,0,1,1,0.4,0.37,0.2537,134,347,4,2,3523,Weekday,0.03803576497303435,Off-Peak Hours,Medium
8208,2011-12-13,15,0,1,1,0.4,0.35,0.2537,151,347,4,2,3523,Weekday,0.04286119784274766,Off-Peak Hours,Medium
8209,2011-12-13,16,0,1,1,0.38,0.37,0.2537,207,347,4,2,3523,Weekday,0.05875674141356798,Off-Peak Hours,Medium
8210,2011-12-13,17,0,1,1,0.36,0.4,0.194,398,347,4,2,3523,Weekday,0.11297189894975873,Peak Hours,Medium
8211,2011-12-13,18,0,1,1,0.34,0.42,0.2239,382,347,4,2,3523,Weekday,0.10843031507238149,Peak Hours,Medium
8212,2011-12-13,19,0,1,1,0.32,0.49,0.1642,267,347,4,2,3523,Weekday,0.07578768095373262,Peak Hours,Low
8213,2011-12-13,20,0,1,1,0.32,0.49,0.1642,161,347,4,2,3523,Weekday,0.04569968776610843,Off-Peak Hours,Low
8214,2011-12-13,21,0,1,1,0.3,0.52,0.1642,139,347,4,2,3523,Weekday,0.03945500993471473,Off-Peak Hours,Low
8215,2011-12-13,22,0,1,1,0.3,0.52,0.1642,107,347,4,2,3523,Weekday,0.03037184217996026,Off-Peak Hours,Low
8216,2011-12-13,23,0,1,1,0.26,0.7,0.0,59,347,4,2,3523,Weekday,0.016747090547828556,Off-Peak Hours,Low
8217,2011-12-14,0,0,1,1,0.26,0.75,0.0,22,348,4,3,3740,Weekday,0.0058823529411764705,Off-Peak Hours,Low
8218,2011-12-14,1,0,1,1,0.26,0.75,0.0,8,348,4,3,3740,Weekday,0.0021390374331550803,Off-Peak Hours,Low
8219,2011-12-14,2,0,1,1,0.26,0.75,0.0,2,348,4,3,3740,Weekday,0.0005347593582887701,Off-Peak Hours,Low
8220,2011-12-14,3,0,1,1,0.28,0.65,0.0,3,348,4,3,3740,Weekday,0.0008021390374331551,Off-Peak Hours,Low
8221,2011-12-14,4,0,1,1,0.26,0.75,0.0,4,348,4,3,3740,Weekday,0.0010695187165775401,Off-Peak Hours,Low
8222,2011-12-14,5,0,1,2,0.26,0.81,0.0,26,348,4,3,3740,Weekday,0.006951871657754011,Off-Peak Hours,Low
8223,2011-12-14,6,0,1,2,0.26,0.87,0.0,87,348,4,3,3740,Weekday,0.023262032085561497,Off-Peak Hours,Low
8224,2011-12-14,7,0,1,1,0.28,0.75,0.0,247,348,4,3,3740,Weekday,0.0660427807486631,Peak Hours,Low
8225,2011-12-14,8,0,1,2,0.26,0.87,0.0,467,348,4,3,3740,Weekday,0.1248663101604278,Peak Hours,Low
8226,2011-12-14,9,0,1,2,0.3,0.61,0.0,239,348,4,3,3740,Weekday,0.06390374331550802,Peak Hours,Low
8227,2011-12-14,10,0,1,2,0.32,0.57,0.0,142,348,4,3,3740,Weekday,0.03796791443850268,Off-Peak Hours,Low
8228,2011-12-14,11,0,1,2,0.34,0.55,0.0,115,348,4,3,3740,Weekday,0.03074866310160428,Off-Peak Hours,Medium
8229,2011-12-14,12,0,1,2,0.36,0.57,0.0896,144,348,4,3,3740,Weekday,0.038502673796791446,Off-Peak Hours,Medium
8230,2011-12-14,13,0,1,2,0.36,0.57,0.1045,133,348,4,3,3740,Weekday,0.03556149732620321,Off-Peak Hours,Medium
8231,2011-12-14,14,0,1,2,0.38,0.54,0.0896,151,348,4,3,3740,Weekday,0.04037433155080214,Off-Peak Hours,Medium
8232,2011-12-14,15,0,1,2,0.38,0.54,0.1045,167,348,4,3,3740,Weekday,0.0446524064171123,Off-Peak Hours,Medium
8233,2011-12-14,16,0,1,2,0.38,0.54,0.1045,245,348,4,3,3740,Weekday,0.06550802139037433,Off-Peak Hours,Medium
8234,2011-12-14,17,0,1,2,0.36,0.57,0.1045,396,348,4,3,3740,Weekday,0.10588235294117647,Peak Hours,Medium
8235,2011-12-14,18,0,1,2,0.36,0.62,0.1642,390,348,4,3,3740,Weekday,0.10427807486631016,Peak Hours,Medium
8236,2011-12-14,19,0,1,2,0.36,0.62,0.1045,268,348,4,3,3740,Weekday,0.07165775401069518,Peak Hours,Medium
8237,2011-12-14,20,0,1,2,0.34,0.66,0.1045,175,348,4,3,3740,Weekday,0.04679144385026738,Off-Peak Hours,Medium
8238,2011-12-14,21,0,1,2,0.34,0.66,0.1642,154,348,4,3,3740,Weekday,0.041176470588235294,Off-Peak Hours,Medium
8239,2011-12-14,22,0,1,1,0.34,0.66,0.1642,104,348,4,3,3740,Weekday,0.027807486631016044,Off-Peak Hours,Medium
8240,2011-12-14,23,0,1,1,0.32,0.7,0.1642,51,348,4,3,3740,Weekday,0.013636363636363636,Off-Peak Hours,Low
8241,2011-12-15,0,0,1,1,0.32,0.7,0.1642,50,349,4,4,3709,Weekday,0.013480722566729577,Off-Peak Hours,Low
8242,2011-12-15,1,0,1,2,0.32,0.7,0.1642,20,349,4,4,3709,Weekday,0.005392289026691831,Off-Peak Hours,Low
8243,2011-12-15,2,0,1,2,0.32,0.7,0.1343,7,349,4,4,3709,Weekday,0.0018873011593421407,Off-Peak Hours,Low
8244,2011-12-15,3,0,1,2,0.32,0.7,0.1343,3,349,4,4,3709,Weekday,0.0008088433540037746,Off-Peak Hours,Low
8245,2011-12-15,4,0,1,2,0.32,0.7,0.2239,6,349,4,4,3709,Weekday,0.0016176867080075492,Off-Peak Hours,Low
8246,2011-12-15,5,0,1,2,0.32,0.7,0.2836,24,349,4,4,3709,Weekday,0.006470746832030197,Off-Peak Hours,Low
8247,2011-12-15,6,0,1,1,0.32,0.66,0.194,92,349,4,4,3709,Weekday,0.02480452952278242,Off-Peak Hours,Low
8248,2011-12-15,7,0,1,1,0.32,0.7,0.194,258,349,4,4,3709,Weekday,0.06956052844432462,Peak Hours,Low
8249,2011-12-15,8,0,1,2,0.34,0.66,0.2239,457,349,4,4,3709,Weekday,0.12321380425990833,Peak Hours,Medium
8250,2011-12-15,9,0,1,2,0.36,0.62,0.2836,280,349,4,4,3709,Weekday,0.07549204637368563,Peak Hours,Medium
8251,2011-12-15,10,0,1,2,0.4,0.58,0.2985,109,349,4,4,3709,Weekday,0.029387975195470477,Off-Peak Hours,Medium
8252,2011-12-15,11,0,1,2,0.4,0.62,0.4179,135,349,4,4,3709,Weekday,0.036397950930169856,Off-Peak Hours,Medium
8253,2011-12-15,12,0,1,2,0.46,0.59,0.4925,157,349,4,4,3709,Weekday,0.04232946885953087,Off-Peak Hours,Medium
8254,2011-12-15,13,0,1,2,0.5,0.55,0.3582,164,349,4,4,3709,Weekday,0.04421677001887301,Off-Peak Hours,Medium
8255,2011-12-15,14,0,1,2,0.52,0.52,0.3284,132,349,4,4,3709,Weekday,0.03558910757616608,Off-Peak Hours,Medium
8256,2011-12-15,15,0,1,3,0.52,0.55,0.2239,82,349,4,4,3709,Weekday,0.022108385009436505,Off-Peak Hours,Medium
8257,2011-12-15,16,0,1,3,0.46,0.72,0.1642,131,349,4,4,3709,Weekday,0.03531949312483149,Off-Peak Hours,Medium
8258,2011-12-15,17,0,1,2,0.52,0.59,0.2836,324,349,4,4,3709,Weekday,0.08735508223240766,Peak Hours,Medium
8259,2011-12-15,18,0,1,2,0.52,0.59,0.2985,377,349,4,4,3709,Weekday,0.101644648153141,Peak Hours,Medium
8260,2011-12-15,19,0,1,2,0.52,0.59,0.2836,287,349,4,4,3709,Weekday,0.07737934753302778,Peak Hours,Medium
8261,2011-12-15,20,0,1,1,0.52,0.59,0.3284,221,349,4,4,3709,Weekday,0.05958479374494473,Off-Peak Hours,Medium
8262,2011-12-15,21,0,1,1,0.5,0.63,0.2985,155,349,4,4,3709,Weekday,0.04179023995686169,Off-Peak Hours,Medium
8263,2011-12-15,22,0,1,1,0.52,0.63,0.3284,124,349,4,4,3709,Weekday,0.03343219196548935,Off-Peak Hours,Medium
8264,2011-12-15,23,0,1,1,0.52,0.63,0.3284,114,349,4,4,3709,Weekday,0.030736047452143436,Off-Peak Hours,Medium
8265,2011-12-16,0,0,1,1,0.5,0.72,0.3284,72,350,4,5,3577,Weekday,0.020128599384959464,Off-Peak Hours,Medium
8266,2011-12-16,1,0,1,1,0.5,0.72,0.2239,31,350,4,5,3577,Weekday,0.008666480290746436,Off-Peak Hours,Medium
8267,2011-12-16,2,0,1,1,0.48,0.77,0.1045,23,350,4,5,3577,Weekday,0.006429969247973162,Off-Peak Hours,Medium
8268,2011-12-16,3,0,1,1,0.46,0.82,0.1343,5,350,4,5,3577,Weekday,0.0013978194017332962,Off-Peak Hours,Medium
8269,2011-12-16,4,0,1,2,0.5,0.59,0.194,5,350,4,5,3577,Weekday,0.0013978194017332962,Off-Peak Hours,Medium
8270,2011-12-16,5,0,1,1,0.48,0.44,0.3881,26,350,4,5,3577,Weekday,0.00726866088901314,Off-Peak Hours,Medium
8271,2011-12-16,6,0,1,2,0.44,0.33,0.2985,82,350,4,5,3577,Weekday,0.022924238188426056,Off-Peak Hours,Medium
8272,2011-12-16,7,0,1,2,0.38,0.46,0.2985,231,350,4,5,3577,Weekday,0.06457925636007827,Peak Hours,Medium
8273,2011-12-16,8,0,1,1,0.36,0.46,0.4179,459,350,4,5,3577,Weekday,0.12831982107911657,Peak Hours,Medium
8274,2011-12-16,9,0,1,1,0.36,0.46,0.3881,243,350,4,5,3577,Weekday,0.06793402292423818,Peak Hours,Medium
8275,2011-12-16,10,0,1,1,0.34,0.46,0.2985,132,350,4,5,3577,Weekday,0.03690243220575901,Off-Peak Hours,Medium
8276,2011-12-16,11,0,1,2,0.34,0.42,0.2985,144,350,4,5,3577,Weekday,0.04025719876991893,Off-Peak Hours,Medium
8277,2011-12-16,12,0,1,2,0.34,0.42,0.3582,173,350,4,5,3577,Weekday,0.048364551299972046,Off-Peak Hours,Medium
8278,2011-12-16,13,0,1,2,0.34,0.39,0.3582,137,350,4,5,3577,Weekday,0.038300251607492314,Off-Peak Hours,Medium
8279,2011-12-16,14,0,1,2,0.34,0.42,0.2239,128,350,4,5,3577,Weekday,0.03578417668437238,Off-Peak Hours,Medium
8280,2011-12-16,15,0,1,2,0.32,0.45,0.2985,153,350,4,5,3577,Weekday,0.042773273693038856,Off-Peak Hours,Low
8281,2011-12-16,16,0,1,2,0.32,0.45,0.2239,224,350,4,5,3577,Weekday,0.06262230919765166,Off-Peak Hours,Low
8282,2011-12-16,17,0,1,2,0.32,0.45,0.2836,365,350,4,5,3577,Weekday,0.10204081632653061,Peak Hours,Low
8283,2011-12-16,18,0,1,2,0.32,0.45,0.2537,295,350,4,5,3577,Weekday,0.08247134470226447,Peak Hours,Low
8284,2011-12-16,19,0,1,2,0.32,0.45,0.2239,214,350,4,5,3577,Weekday,0.05982667039418507,Peak Hours,Low
8285,2011-12-16,20,0,1,2,0.32,0.45,0.194,152,350,4,5,3577,Weekday,0.0424937098126922,Off-Peak Hours,Low
8286,2011-12-16,21,0,1,2,0.32,0.45,0.1642,102,350,4,5,3577,Weekday,0.02851551579535924,Off-Peak Hours,Low
8287,2011-12-16,22,0,1,2,0.3,0.49,0.1642,106,350,4,5,3577,Weekday,0.029633771316745876,Off-Peak Hours,Low
8288,2011-12-16,23,0,1,2,0.3,0.49,0.1343,75,350,4,5,3577,Weekday,0.02096729102599944,Off-Peak Hours,Low
8289,2011-12-17,0,0,0,1,0.3,0.49,0.2836,62,351,4,6,2739,Weekend,0.022635998539612998,Off-Peak Hours,Low
8290,2011-12-17,1,0,0,2,0.3,0.52,0.2537,43,351,4,6,2739,Weekend,0.01569916027747353,Off-Peak Hours,Low
8291,2011-12-17,2,0,0,2,0.28,0.56,0.2239,58,351,4,6,2739,Weekend,0.02117561153705732,Off-Peak Hours,Low
8292,2011-12-17,3,0,0,1,0.26,0.6,0.194,26,351,4,6,2739,Weekend,0.009492515516611903,Off-Peak Hours,Low
8293,2011-12-17,4,0,0,1,0.24,0.65,0.1642,9,351,4,6,2739,Weekend,0.0032858707557502738,Off-Peak Hours,Low
8294,2011-12-17,5,0,0,2,0.26,0.6,0.194,9,351,4,6,2739,Weekend,0.0032858707557502738,Off-Peak Hours,Low
8295,2011-12-17,6,0,0,2,0.26,0.56,0.2836,17,351,4,6,2739,Weekend,0.006206644760861628,Off-Peak Hours,Low
8296,2011-12-17,7,0,0,2,0.26,0.56,0.2239,20,351,4,6,2739,Weekend,0.007301935012778387,Peak Hours,Low
8297,2011-12-17,8,0,0,2,0.26,0.56,0.2239,59,351,4,6,2739,Weekend,0.02154070828769624,Peak Hours,Low
8298,2011-12-17,9,0,0,2,0.26,0.56,0.2537,100,351,4,6,2739,Weekend,0.03650967506389193,Peak Hours,Low
8299,2011-12-17,10,0,0,2,0.26,0.52,0.2836,181,351,4,6,2739,Weekend,0.0660825118656444,Off-Peak Hours,Low
8300,2011-12-17,11,0,0,2,0.28,0.45,0.3284,209,351,4,6,2739,Weekend,0.07630522088353414,Off-Peak Hours,Low
8301,2011-12-17,12,0,0,2,0.28,0.45,0.2836,244,351,4,6,2739,Weekend,0.08908360715589632,Off-Peak Hours,Low
8302,2011-12-17,13,0,0,2,0.28,0.48,0.2537,236,351,4,6,2739,Weekend,0.08616283315078496,Off-Peak Hours,Low
8303,2011-12-17,14,0,0,1,0.28,0.45,0.3582,237,351,4,6,2739,Weekend,0.08652792990142388,Off-Peak Hours,Low
8304,2011-12-17,15,0,0,1,0.28,0.45,0.2836,228,351,4,6,2739,Weekend,0.0832420591456736,Off-Peak Hours,Low
8305,2011-12-17,16,0,0,1,0.28,0.45,0.2239,222,351,4,6,2739,Weekend,0.08105147864184009,Off-Peak Hours,Low
8306,2011-12-17,17,0,0,1,0.26,0.48,0.2239,165,351,4,6,2739,Weekend,0.060240963855421686,Peak Hours,Low
8307,2011-12-17,18,0,0,1,0.26,0.48,0.3881,157,351,4,6,2739,Weekend,0.05732018985031033,Peak Hours,Low
8308,2011-12-17,19,0,0,3,0.24,0.65,0.3284,106,351,4,6,2739,Weekend,0.038700255567725446,Peak Hours,Low
8309,2011-12-17,20,0,0,1,0.22,0.69,0.2537,106,351,4,6,2739,Weekend,0.038700255567725446,Off-Peak Hours,Low
8310,2011-12-17,21,0,0,1,0.2,0.75,0.1642,96,351,4,6,2739,Weekend,0.03504928806133625,Off-Peak Hours,Low
8311,2011-12-17,22,0,0,1,0.2,0.75,0.1642,80,351,4,6,2739,Weekend,0.029207740051113547,Off-Peak Hours,Low
8312,2011-12-17,23,0,0,1,0.2,0.75,0.0,69,351,4,6,2739,Weekend,0.025191675794085433,Off-Peak Hours,Low
8313,2011-12-18,0,0,0,1,0.2,0.75,0.1343,71,352,4,0,2431,Weekend,0.029206088029617442,Off-Peak Hours,Low
8314,2011-12-18,1,0,0,1,0.2,0.69,0.1045,46,352,4,0,2431,Weekend,0.018922254216371864,Off-Peak Hours,Low
8315,2011-12-18,2,0,0,1,0.22,0.55,0.1045,41,352,4,0,2431,Weekend,0.01686548745372275,Off-Peak Hours,Low
8316,2011-12-18,3,0,0,1,0.22,0.55,0.2239,18,352,4,0,2431,Weekend,0.007404360345536816,Off-Peak Hours,Low
8317,2011-12-18,4,0,0,1,0.22,0.55,0.2239,1,352,4,0,2431,Weekend,0.00041135335252982314,Off-Peak Hours,Low
8318,2011-12-18,5,0,0,1,0.2,0.59,0.1045,5,352,4,0,2431,Weekend,0.0020567667626491155,Off-Peak Hours,Low
8319,2011-12-18,6,0,0,1,0.2,0.59,0.1343,3,352,4,0,2431,Weekend,0.0012340600575894694,Off-Peak Hours,Low
8320,2011-12-18,7,0,0,1,0.2,0.59,0.1642,12,352,4,0,2431,Weekend,0.0049362402303578775,Peak Hours,Low
8321,2011-12-18,8,0,0,1,0.2,0.69,0.0,32,352,4,0,2431,Weekend,0.01316330728095434,Peak Hours,Low
8322,2011-12-18,9,0,0,1,0.22,0.64,0.1642,81,352,4,0,2431,Weekend,0.03331962155491567,Peak Hours,Low
8323,2011-12-18,10,0,0,1,0.24,0.6,0.2537,129,352,4,0,2431,Weekend,0.05306458247634718,Off-Peak Hours,Low
8324,2011-12-18,11,0,0,2,0.24,0.6,0.2239,188,352,4,0,2431,Weekend,0.07733443027560674,Off-Peak Hours,Low
8325,2011-12-18,12,0,0,1,0.26,0.6,0.2239,228,352,4,0,2431,Weekend,0.09378856437679967,Off-Peak Hours,Low
8326,2011-12-18,13,0,0,1,0.3,0.49,0.2985,228,352,4,0,2431,Weekend,0.09378856437679967,Off-Peak Hours,Low
8327,2011-12-18,14,0,0,1,0.3,0.49,0.2836,219,352,4,0,2431,Weekend,0.09008638420403127,Off-Peak Hours,Low
8328,2011-12-18,15,0,0,1,0.32,0.45,0.2836,207,352,4,0,2431,Weekend,0.08515014397367339,Off-Peak Hours,Low
8329,2011-12-18,16,0,0,1,0.28,0.48,0.2537,234,352,4,0,2431,Weekend,0.0962566844919786,Off-Peak Hours,Low
8330,2011-12-18,17,0,0,1,0.28,0.46,0.1642,136,352,4,0,2431,Weekend,0.055944055944055944,Peak Hours,Low
8331,2011-12-18,18,0,0,1,0.28,0.45,0.194,138,352,4,0,2431,Weekend,0.05676676264911559,Peak Hours,Low
8332,2011-12-18,19,0,0,1,0.26,0.52,0.1343,135,352,4,0,2431,Weekend,0.05553270259152612,Peak Hours,Low
8333,2011-12-18,20,0,0,1,0.24,0.6,0.1045,104,352,4,0,2431,Weekend,0.0427807486631016,Off-Peak Hours,Low
8334,2011-12-18,21,0,0,1,0.22,0.64,0.0,89,352,4,0,2431,Weekend,0.03661044837515426,Off-Peak Hours,Low
8335,2011-12-18,22,0,0,1,0.22,0.75,0.194,49,352,4,0,2431,Weekend,0.020156314273961334,Off-Peak Hours,Low
8336,2011-12-18,23,0,0,1,0.2,0.75,0.1045,37,352,4,0,2431,Weekend,0.015220074043603456,Off-Peak Hours,Low
8337,2011-12-19,0,0,1,1,0.2,0.75,0.0896,17,353,4,1,3403,Weekday,0.004995592124595945,Off-Peak Hours,Low
8338,2011-12-19,1,0,1,1,0.18,0.8,0.0896,11,353,4,1,3403,Weekday,0.0032324419629738465,Off-Peak Hours,Low
8339,2011-12-19,2,0,1,1,0.18,0.8,0.0896,3,353,4,1,3403,Weekday,0.000881575080811049,Off-Peak Hours,Low
